 1.14066E-07, 1.07081E-07, 1.92800E-07, 1.90157E-07, 2.00736E-07, 1.44961E-07,
 1.14066E-07, 1.07081E-07, 1.92800E-07, 1.90157E-07, 2.00736E-07, 1.44961E-07,
 1.14066E-07, 1.07081E-07, 1.92800E-07, 1.90157E-07, 2.00736E-07, 1.44961E-07,
 1.14066E-07, 1.07081E-07, 1.92800E-07, 1.90157E-07, 2.00736E-07, 1.44961E-07,
 1.14066E-07, 1.07081E-07, 1.92800E-07, 1.90157E-07, 2.00736E-07, 1.44961E-07,
 1.14066E-07, 1.07081E-07, 1.92800E-07, 1.90157E-07, 2.00736E-07, 1.44961E-07,
 1.14066E-07, 1.07081E-07, 1.92800E-07, 1.90157E-07, 2.00736E-07, 1.44961E-07,
 1.14066E-07, 1.07081E-07, 1.92800E-07, 1.90157E-07, 2.00736E-07, 1.44961E-07,
 1.14066E-07, 1.07081E-07, 1.92800E-07, 1.90157E-07, 2.00736E-07, 1.44961E-07,
 1.14066E-07, 1.07081E-07, 1.92800E-07, 1.90157E-07, 2.00736E-07, 1.44961E-07,
 1.13918E-07, 1.07092E-07, 1.92732E-07, 1.89991E-07, 2.00649E-07, 1.44973E-07,
 1.13273E-07, 1.06630E-07, 1.92956E-07, 1.88886E-07, 1.99601E-07, 1.45283E-07,
 1.12469E-07, 1.06001E-07, 1.94345E-07, 1.87855E-07, 1.98918E-07, 1.44867E-07,
 1.11975E-07, 1.05817E-07, 1.95639E-07, 1.86825E-07, 1.98050E-07, 1.43175E-07,
 1.10790E-07, 1.05051E-07, 1.95957E-07, 1.84945E-07, 1.95953E-07, 1.41449E-07,
 1.09511E-07, 1.03545E-07, 1.95249E-07, 1.81030E-07, 1.92544E-07, 1.38855E-07,
 1.07062E-07, 1.01136E-07, 1.93855E-07, 1.74385E-07, 1.86508E-07, 1.36169E-07,
 1.03773E-07, 9.83260E-08, 1.92954E-07, 1.66988E-07, 1.79607E-07, 1.33610E-07,
 9.90163E-08, 9.35058E-08, 1.93220E-07, 1.59552E-07, 1.72914E-07, 1.31263E-07,
 9.26024E-08, 8.74055E-08, 1.94254E-07, 1.52312E-07, 1.65847E-07, 1.29792E-07,
 8.69729E-08, 8.13055E-08, 1.95548E-07, 1.43841E-07, 1.56949E-07, 1.27712E-07,
 8.37084E-08, 7.70072E-08, 1.94425E-07, 1.34043E-07, 1.47668E-07, 1.25786E-07,
 8.20894E-08, 7.46246E-08, 1.89214E-07, 1.22812E-07, 1.37277E-07, 1.23872E-07,
 8.13489E-08, 7.30638E-08, 1.81794E-07, 1.12072E-07, 1.27285E-07, 1.22928E-07,
 8.43377E-08, 7.41324E-08, 1.74227E-07, 1.03815E-07, 1.19799E-07, 1.22311E-07,
 9.08214E-08, 7.93512E-08, 1.68404E-07, 9.94090E-08, 1.14876E-07, 1.23029E-07,
 1.00673E-07, 8.80054E-08, 1.62963E-07, 9.86635E-08, 1.13074E-07, 1.23903E-07,
 1.14408E-07, 9.98770E-08, 1.56939E-07, 9.97149E-08, 1.13566E-07, 1.23114E-07,
 1.30923E-07, 1.16333E-07, 1.49411E-07, 1.01172E-07, 1.15358E-07, 1.21243E-07,
 1.52601E-07, 1.37085E-07, 1.39048E-07, 1.03952E-07, 1.19037E-07, 1.19981E-07,
 1.75483E-07, 1.59940E-07, 1.27210E-07, 1.10525E-07, 1.27094E-07, 1.20733E-07,
 1.96554E-07, 1.80730E-07, 1.18518E-07, 1.22689E-07, 1.37601E-07, 1.22800E-07,
 2.16671E-07, 1.99698E-07, 1.15540E-07, 1.38196E-07, 1.49630E-07, 1.25883E-07,
 2.34536E-07, 2.16676E-07, 1.16682E-07, 1.51781E-07, 1.61110E-07, 1.27626E-07,
 2.49337E-07, 2.32062E-07, 1.17573E-07, 1.61692E-07, 1.69540E-07, 1.28292E-07,
 2.60506E-07, 2.44172E-07, 1.19227E-07, 1.68512E-07, 1.76127E-07, 1.27465E-07,
 2.67992E-07, 2.52769E-07, 1.22306E-07, 1.75515E-07, 1.83469E-07, 1.25681E-07,
 2.70896E-07, 2.57327E-07, 1.27077E-07, 1.83478E-07, 1.91469E-07, 1.26888E-07,
 2.70906E-07, 2.57339E-07, 1.34137E-07, 1.90836E-07, 1.96758E-07, 1.30472E-07,
 2.66516E-07, 2.53333E-07, 1.45765E-07, 1.96671E-07, 2.00110E-07, 1.31171E-07,
 2.58197E-07, 2.43798E-07, 1.61304E-07, 1.99193E-07, 1.99299E-07, 1.28425E-07,
 2.47306E-07, 2.32902E-07, 1.76199E-07, 1.98234E-07, 1.96990E-07, 1.23799E-07,
 2.33775E-07, 2.21491E-07, 1.89707E-07, 1.94377E-07, 1.93962E-07, 1.19268E-07,
 2.22862E-07, 2.12156E-07, 2.00775E-07, 1.91089E-07, 1.91049E-07, 1.15738E-07,
 2.12609E-07, 2.04235E-07, 2.14894E-07, 1.91605E-07, 1.92244E-07, 1.12636E-07,
 2.02491E-07, 1.96088E-07, 2.27234E-07, 1.95949E-07, 1.95441E-07, 1.10363E-07,
 1.95780E-07, 1.89835E-07, 2.35807E-07, 2.01532E-07, 1.99473E-07, 1.10662E-07,
 1.92000E-07, 1.85079E-07, 2.39904E-07, 2.05406E-07, 2.00546E-07, 1.09125E-07,
 1.91578E-07, 1.83298E-07, 2.40583E-07, 2.10865E-07, 2.04017E-07, 1.04594E-07,
 1.90840E-07, 1.82542E-07, 2.37023E-07, 2.18393E-07, 2.10710E-07, 1.03463E-07,
 1.92585E-07, 1.86298E-07, 2.28739E-07, 2.28405E-07, 2.20914E-07, 1.07128E-07,
 1.98647E-07, 1.95595E-07, 2.19486E-07, 2.38855E-07, 2.32885E-07, 1.11822E-07,
 2.09858E-07, 2.07998E-07, 2.06240E-07, 2.49211E-07, 2.43268E-07, 1.15492E-07,
 2.21466E-07, 2.21021E-07, 1.90411E-07, 2.60071E-07, 2.52467E-07, 1.18738E-07,
 2.32782E-07, 2.31866E-07, 1.70835E-07, 2.68410E-07, 2.59009E-07, 1.23510E-07,
 2.41625E-07, 2.38813E-07, 1.49614E-07, 2.71841E-07, 2.60860E-07, 1.29677E-07,
 2.47137E-07, 2.43156E-07, 1.29338E-07, 2.67750E-07, 2.55678E-07, 1.33698E-07,
 2.49215E-07, 2.45697E-07, 1.11001E-07, 2.58572E-07, 2.47265E-07, 1.36360E-07,
 2.47118E-07, 2.45944E-07, 9.38843E-08, 2.43779E-07, 2.34019E-07, 1.40961E-07,
 2.44290E-07, 2.44731E-07, 7.88908E-08, 2.22659E-07, 2.14028E-07, 1.41617E-07,
 2.39699E-07, 2.41463E-07, 6.54972E-08, 1.94741E-07, 1.87087E-07, 1.33398E-07,
 2.33174E-07, 2.34983E-07, 5.21243E-08, 1.62958E-07, 1.55332E-07, 1.21337E-07,
 2.21721E-07, 2.23310E-07, 3.93838E-08, 1.30624E-07, 1.23355E-07, 1.08924E-07,
 2.04887E-07, 2.05407E-07, 3.08368E-08, 9.58096E-08, 9.10330E-08, 9.75577E-08,
 1.82877E-07, 1.83506E-07, 2.41513E-08, 5.84393E-08, 5.51780E-08, 8.16461E-08,
 1.64954E-07, 1.66879E-07, 1.96245E-08, 2.47056E-08, 2.61624E-08, 6.20270E-08,
 1.50277E-07, 1.55097E-07, 1.67560E-08, 2.28724E-08, 2.55950E-08, 4.16553E-08,
 1.35589E-07, 1.43202E-07, 1.43089E-08, 4.30055E-08, 4.32304E-08, 2.99554E-08,
 1.24632E-07, 1.33710E-07, 1.30544E-08, 5.73934E-08, 5.52692E-08, 3.66978E-08,
 1.18398E-07, 1.28147E-07, 1.44653E-08, 6.53703E-08, 6.12746E-08, 5.56588E-08,
 1.15739E-07, 1.24897E-07, 1.84680E-08, 6.61433E-08, 6.10223E-08, 7.04840E-08,
 1.13914E-07, 1.21367E-07, 2.34712E-08, 6.27287E-08, 5.81986E-08, 8.11752E-08,
 1.15112E-07, 1.21083E-07, 2.54002E-08, 5.64421E-08, 5.27723E-08, 9.16009E-08,
 1.21208E-07, 1.26754E-07, 3.09791E-08, 4.60293E-08, 4.35610E-08, 1.02624E-07,
 1.35495E-07, 1.40080E-07, 4.15774E-08, 3.22262E-08, 2.93143E-08, 1.09153E-07,
 1.47759E-07, 1.52502E-07, 5.36344E-08, 2.13045E-08, 1.63787E-08, 1.12678E-07,
 1.57455E-07, 1.60339E-07, 6.13677E-08, 2.17445E-08, 1.66150E-08, 1.10905E-07,
 1.70932E-07, 1.72335E-07, 7.08158E-08, 2.73333E-08, 2.46507E-08, 1.03342E-07,
 1.80843E-07, 1.80926E-07, 8.62429E-08, 2.94017E-08, 2.89080E-08, 9.03589E-08,
 1.82560E-07, 1.80836E-07, 1.02124E-07, 2.61451E-08, 2.62623E-08, 7.72679E-08,
 1.78805E-07, 1.76103E-07, 1.13650E-07, 2.25650E-08, 2.31863E-08, 6.74173E-08,
 1.72547E-07, 1.69041E-07, 1.22239E-07, 2.12895E-08, 2.28600E-08, 5.76577E-08,
 1.64322E-07, 1.61183E-07, 1.32137E-07, 1.87309E-08, 2.43246E-08, 4.58917E-08,
 1.54280E-07, 1.52044E-07, 1.39015E-07, 1.58250E-08, 2.46647E-08, 3.68781E-08,
 1.38362E-07, 1.37970E-07, 1.36839E-07, 1.46323E-08, 2.61125E-08, 3.09681E-08,
 1.20680E-07, 1.21462E-07, 1.28820E-07, 1.54229E-08, 2.73959E-08, 2.66022E-08,
 1.00914E-07, 1.03841E-07, 1.21465E-07, 2.25859E-08, 3.02712E-08, 2.25069E-08,
 7.87379E-08, 8.18662E-08, 1.11951E-07, 3.20893E-08, 3.50004E-08, 2.27478E-08,
 6.43158E-08, 6.67776E-08, 9.47254E-08, 5.10104E-08, 4.54818E-08, 2.06914E-08,
 6.17939E-08, 6.51546E-08, 7.07380E-08, 8.05674E-08, 7.07393E-08, 1.78171E-08,
 6.67550E-08, 7.11199E-08, 4.73124E-08, 1.12901E-07, 1.02961E-07, 1.72072E-08,
 7.76003E-08, 8.45506E-08, 2.53400E-08, 1.43638E-07, 1.38248E-07, 2.12221E-08,
 9.48272E-08, 1.03771E-07, 7.86970E-09, 1.77710E-07, 1.73891E-07, 3.22240E-08,
 1.13619E-07, 1.23390E-07, 1.90168E-08, 2.10351E-07, 2.07192E-07, 4.27582E-08,
 1.36044E-07, 1.46839E-07, 3.04095E-08, 2.40367E-07, 2.37808E-07, 4.98018E-08,
 1.63585E-07, 1.73330E-07, 3.70988E-08, 2.63198E-07, 2.58595E-07, 5.29756E-08,
 1.96890E-07, 2.04764E-07, 3.85016E-08, 2.78541E-07, 2.73122E-07, 5.85894E-08,
 2.36010E-07, 2.42665E-07, 3.33774E-08, 2.96244E-07, 2.91335E-07, 6.25976E-08,
 2.65612E-07, 2.73024E-07, 2.17890E-08, 3.06465E-07, 3.03724E-07, 5.55753E-08,
 2.81574E-07, 2.91506E-07, 2.05252E-08, 3.10702E-07, 3.10647E-07, 4.85920E-08,
 2.91602E-07, 3.03539E-07, 4.18655E-08, 3.10646E-07, 3.11652E-07, 4.49570E-08,
 2.92459E-07, 3.04972E-07, 7.10423E-08, 3.04407E-07, 3.03669E-07, 4.31797E-08,
 2.81295E-07, 2.93830E-07, 1.01887E-07, 2.88670E-07, 2.87492E-07, 3.60545E-08,
 2.65443E-07, 2.77514E-07, 1.30638E-07, 2.74026E-07, 2.70021E-07, 2.42088E-08,
 2.45239E-07, 2.54227E-07, 1.54960E-07, 2.61755E-07, 2.55707E-07, 1.83177E-08,
 2.21125E-07, 2.30037E-07, 1.78593E-07, 2.54000E-07, 2.48895E-07, 1.79404E-08,
 1.94179E-07, 2.04774E-07, 1.97385E-07, 2.51029E-07, 2.46941E-07, 1.99927E-08,
 1.59429E-07, 1.73063E-07, 2.09331E-07, 2.42004E-07, 2.40776E-07, 1.99505E-08,
 1.30054E-07, 1.45532E-07, 2.06782E-07, 2.34945E-07, 2.35569E-07, 2.23885E-08,
 1.08377E-07, 1.22667E-07, 1.97552E-07, 2.26882E-07, 2.27933E-07, 3.15173E-08,
 8.70426E-08, 9.96571E-08, 1.87858E-07, 2.15629E-07, 2.17097E-07, 4.40194E-08,
 7.63806E-08, 8.60199E-08, 1.73266E-07, 2.12590E-07, 2.12755E-07, 5.77209E-08,
 8.12463E-08, 8.73601E-08, 1.54492E-07, 2.22045E-07, 2.21106E-07, 7.72875E-08,
 9.65922E-08, 1.01209E-07, 1.37795E-07, 2.31006E-07, 2.30572E-07, 1.08021E-07,
 1.19262E-07, 1.25945E-07, 1.24994E-07, 2.38849E-07, 2.39060E-07, 1.43214E-07,
 1.46394E-07, 1.54836E-07, 1.13404E-07, 2.45836E-07, 2.46550E-07, 1.79578E-07,
 1.73851E-07, 1.82090E-07, 1.01572E-07, 2.50071E-07, 2.51246E-07, 2.16517E-07,
 2.01596E-07, 2.09145E-07, 9.16380E-08, 2.59302E-07, 2.59275E-07, 2.53494E-07,
 2.23887E-07, 2.30980E-07, 9.91706E-08, 2.66170E-07, 2.65448E-07, 2.86607E-07,
 2.45517E-07, 2.52455E-07, 1.20117E-07, 2.75738E-07, 2.74293E-07, 3.11125E-07,
