-4.88871E-08,-1.08431E-07,-7.77632E-08,-7.03453E-08,-2.06005E-07,-1.47668E-07,
-4.88871E-08,-1.08431E-07,-7.77632E-08,-7.03453E-08,-2.06005E-07,-1.47668E-07,
-4.88871E-08,-1.08431E-07,-7.77632E-08,-7.03453E-08,-2.06005E-07,-1.47668E-07,
-4.88871E-08,-1.08431E-07,-7.77632E-08,-7.03453E-08,-2.06005E-07,-1.47668E-07,
-4.88871E-08,-1.08431E-07,-7.77632E-08,-7.03453E-08,-2.06005E-07,-1.47668E-07,
-4.88871E-08,-1.08431E-07,-7.77632E-08,-7.03453E-08,-2.06005E-07,-1.47668E-07,
-4.88871E-08,-1.08431E-07,-7.77632E-08,-7.03453E-08,-2.06005E-07,-1.47668E-07,
-4.88871E-08,-1.08431E-07,-7.77632E-08,-7.03453E-08,-2.06005E-07,-1.47668E-07,
-4.88871E-08,-1.08431E-07,-7.77632E-08,-7.03453E-08,-2.06005E-07,-1.47668E-07,
-4.88871E-08,-1.08431E-07,-7.77632E-08,-7.03453E-08,-2.06005E-07,-1.47668E-07,
-4.88230E-08,-1.08443E-07,-7.77347E-08,-7.02687E-08,-2.05916E-07,-1.47675E-07,
-4.85638E-08,-1.07967E-07,-7.78148E-08,-6.97892E-08,-2.04841E-07,-1.47988E-07,
-4.82550E-08,-1.07314E-07,-7.83586E-08,-6.93615E-08,-2.04139E-07,-1.47551E-07,
-4.80705E-08,-1.07125E-07,-7.88788E-08,-6.89644E-08,-2.03247E-07,-1.45800E-07,
-4.75981E-08,-1.06340E-07,-7.89976E-08,-6.82367E-08,-2.01094E-07,-1.44023E-07,
-4.70657E-08,-1.04792E-07,-7.86838E-08,-6.67313E-08,-1.97593E-07,-1.41361E-07,
-4.60582E-08,-1.02309E-07,-7.80724E-08,-6.41474E-08,-1.91398E-07,-1.38621E-07,
-4.47328E-08,-9.94123E-08,-7.76516E-08,-6.12778E-08,-1.84314E-07,-1.36018E-07,
-4.28405E-08,-9.44265E-08,-7.76556E-08,-5.83796E-08,-1.77445E-07,-1.33633E-07,
-4.03036E-08,-8.81104E-08,-7.79390E-08,-5.55408E-08,-1.70194E-07,-1.32155E-07,
-3.80716E-08,-8.17908E-08,-7.83130E-08,-5.22387E-08,-1.61062E-07,-1.30068E-07,
-3.67760E-08,-7.73702E-08,-7.77919E-08,-4.84424E-08,-1.51538E-07,-1.28159E-07,
-3.60699E-08,-7.49709E-08,-7.56751E-08,-4.40772E-08,-1.40875E-07,-1.26266E-07,
-3.56669E-08,-7.34369E-08,-7.26948E-08,-3.98965E-08,-1.30622E-07,-1.25362E-07,
-3.67382E-08,-7.46462E-08,-6.97464E-08,-3.66728E-08,-1.22941E-07,-1.24779E-07,
-3.92121E-08,-8.01700E-08,-6.76333E-08,-3.49087E-08,-1.17891E-07,-1.25558E-07,
-4.30211E-08,-8.92153E-08,-6.57469E-08,-3.45860E-08,-1.16043E-07,-1.26479E-07,
-4.83380E-08,-1.01545E-07,-6.37078E-08,-3.50093E-08,-1.16547E-07,-1.25677E-07,
