 1.28431E-06, 1.25167E-06, 1.25381E-06, 6.16940E-07, 6.58857E-07,
 1.28431E-06, 1.25167E-06, 1.25381E-06, 6.16940E-07, 6.58857E-07,
 1.28431E-06, 1.25167E-06, 1.25381E-06, 6.16940E-07, 6.58857E-07,
 1.28431E-06, 1.25167E-06, 1.25381E-06, 6.16940E-07, 6.58857E-07,
 1.28431E-06, 1.25167E-06, 1.25381E-06, 6.16940E-07, 6.58857E-07,
 1.28431E-06, 1.25167E-06, 1.25381E-06, 6.16940E-07, 6.58857E-07,
 1.28431E-06, 1.25167E-06, 1.25381E-06, 6.16940E-07, 6.58857E-07,
 1.28431E-06, 1.25167E-06, 1.25381E-06, 6.16940E-07, 6.58857E-07,
 1.28431E-06, 1.25167E-06, 1.25381E-06, 6.16940E-07, 6.58857E-07,
 1.28431E-06, 1.25167E-06, 1.25381E-06, 6.16940E-07, 6.58857E-07,
 1.28432E-06, 1.25168E-06, 1.25381E-06, 6.16943E-07, 6.58850E-07,
 1.28435E-06, 1.25166E-06, 1.25376E-06, 6.16925E-07, 6.58801E-07,
 1.28446E-06, 1.25156E-06, 1.25360E-06, 6.16860E-07, 6.58741E-07,
 1.28461E-06, 1.25138E-06, 1.25325E-06, 6.16716E-07, 6.58420E-07,
 1.28471E-06, 1.25110E-06, 1.25258E-06, 6.16318E-07, 6.57623E-07,
 1.28460E-06, 1.25056E-06, 1.25157E-06, 6.15492E-07, 6.56098E-07,
 1.28411E-06, 1.24969E-06, 1.25016E-06, 6.13935E-07, 6.53673E-07,
 1.28314E-06, 1.24833E-06, 1.24827E-06, 6.11400E-07, 6.50130E-07,
 1.28159E-06, 1.24637E-06, 1.24567E-06, 6.07800E-07, 6.45174E-07,
 1.27934E-06, 1.24382E-06, 1.24216E-06, 6.03093E-07, 6.38721E-07,
 1.27625E-06, 1.24056E-06, 1.23770E-06, 5.97356E-07, 6.30636E-07,
 1.27212E-06, 1.23636E-06, 1.23227E-06, 5.90559E-07, 6.21137E-07,
 1.26671E-06, 1.23091E-06, 1.22600E-06, 5.82664E-07, 6.10362E-07,
 1.25991E-06, 1.22397E-06, 1.21887E-06, 5.73707E-07, 5.98851E-07,
 1.25167E-06, 1.21551E-06, 1.21072E-06, 5.64013E-07, 5.87022E-07,
 1.24200E-06, 1.20551E-06, 1.20127E-06, 5.53927E-07, 5.75039E-07,
 1.23085E-06, 1.19398E-06, 1.19036E-06, 5.43736E-07, 5.63217E-07,
 1.21806E-06, 1.18083E-06, 1.17807E-06, 5.33600E-07, 5.51903E-07,
 1.20348E-06, 1.16591E-06, 1.16459E-06, 5.23442E-07, 5.41676E-07,
 1.18707E-06, 1.14903E-06, 1.15005E-06, 5.13394E-07, 5.32753E-07,
 1.16890E-06, 1.13013E-06, 1.13433E-06, 5.03310E-07, 5.25429E-07,
 1.14906E-06, 1.10938E-06, 1.11719E-06, 4.93260E-07, 5.19932E-07,
 1.12758E-06, 1.08721E-06, 1.09834E-06, 4.83496E-07, 5.16131E-07,
 1.10443E-06, 1.06385E-06, 1.07765E-06, 4.74227E-07, 5.13779E-07,
 1.07960E-06, 1.03932E-06, 1.05513E-06, 4.65500E-07, 5.12548E-07,
 1.05308E-06, 1.01371E-06, 1.03102E-06, 4.57152E-07, 5.12670E-07,
 1.02498E-06, 9.86950E-07, 1.00543E-06, 4.49292E-07, 5.14136E-07,
 9.95498E-07, 9.59156E-07, 9.78315E-07, 4.42123E-07, 5.16665E-07,
 9.64829E-07, 9.30411E-07, 9.49670E-07, 4.35784E-07, 5.19908E-07,
 9.33020E-07, 9.00906E-07, 9.19392E-07, 4.30158E-07, 5.23581E-07,
 9.00011E-07, 8.70924E-07, 8.87659E-07, 4.25445E-07, 5.27451E-07,
 8.65829E-07, 8.40532E-07, 8.54755E-07, 4.21854E-07, 5.30733E-07,
 8.30719E-07, 8.09593E-07, 8.20805E-07, 4.19303E-07, 5.33003E-07,
 7.94979E-07, 7.77925E-07, 7.86256E-07, 4.17277E-07, 5.34012E-07,
 7.58813E-07, 7.45507E-07, 7.51371E-07, 4.15321E-07, 5.33703E-07,
 7.22356E-07, 7.12509E-07, 7.16354E-07, 4.13466E-07, 5.31615E-07,
 6.85731E-07, 6.79078E-07, 6.81385E-07, 4.11316E-07, 5.27257E-07,
 6.49087E-07, 6.45394E-07, 6.46523E-07, 4.08297E-07, 5.20430E-07,
 6.12594E-07, 6.11699E-07, 6.11853E-07, 4.04237E-07, 5.10871E-07,
 5.76494E-07, 5.78023E-07, 5.77635E-07, 3.98936E-07, 4.98346E-07,
 5.41044E-07, 5.44426E-07, 5.43820E-07, 3.92392E-07, 4.82482E-07,
 5.06451E-07, 5.11062E-07, 5.10485E-07, 3.83958E-07, 4.63419E-07,
